0	0.0001	True	x	0.53	0.4	65	32	21	2981	0.755813953488	0.670103092784	0.710382513661	0.949751711917
0	0.0001	True	x	0.53	0.45	64	33	14	2988	0.820512820513	0.659793814433	0.731428571429	0.949751711917
0	0.0001	True	x	0.53	0.5	58	39	11	2991	0.840579710145	0.59793814433	0.698795180723	0.949751711917
0	0.0001	True	x	0.53	0.55	57	40	11	2991	0.838235294118	0.587628865979	0.690909090909	0.949751711917
0	0.0001	True	x	0.53	0.6	56	41	10	2992	0.848484848485	0.577319587629	0.687116564417	0.949751711917
0	0.0001	True	x	0.58	0.4	65	32	20	2982	0.764705882353	0.670103092784	0.714285714286	0.949549097852
0	0.0001	True	x	0.58	0.45	63	34	14	2988	0.818181818182	0.649484536082	0.724137931034	0.949549097852
0	0.0001	True	x	0.58	0.5	58	39	13	2989	0.816901408451	0.59793814433	0.690476190476	0.949549097852
0	0.0001	True	x	0.58	0.55	57	40	11	2991	0.838235294118	0.587628865979	0.690909090909	0.949549097852
0	0.0001	True	x	0.58	0.6	56	41	11	2991	0.835820895522	0.577319587629	0.682926829268	0.949549097852
0	0.0001	True	x	0.6	0.4	65	32	21	2981	0.755813953488	0.670103092784	0.710382513661	0.949380825154
0	0.0001	True	x	0.6	0.45	62	35	15	2987	0.805194805195	0.639175257732	0.712643678161	0.949380825154
0	0.0001	True	x	0.6	0.5	58	39	13	2989	0.816901408451	0.59793814433	0.690476190476	0.949380825154
0	0.0001	True	x	0.6	0.55	57	40	11	2991	0.838235294118	0.587628865979	0.690909090909	0.949380825154
0	0.0001	True	x	0.6	0.6	56	41	11	2991	0.835820895522	0.577319587629	0.682926829268	0.949380825154
0	0.0001	True	x	0.63	0.4	65	32	20	2982	0.764705882353	0.670103092784	0.714285714286	0.94919881591
0	0.0001	True	x	0.63	0.45	62	35	14	2988	0.815789473684	0.639175257732	0.71676300578	0.94919881591
0	0.0001	True	x	0.63	0.5	59	38	13	2989	0.819444444444	0.60824742268	0.698224852071	0.94919881591
0	0.0001	True	x	0.63	0.55	57	40	12	2990	0.826086956522	0.587628865979	0.686746987952	0.94919881591
0	0.0001	True	x	0.63	0.6	56	41	11	2991	0.835820895522	0.577319587629	0.682926829268	0.94919881591
0	0.0001	True	x	0.65	0.4	64	33	20	2982	0.761904761905	0.659793814433	0.707182320442	0.949064884579
0	0.0001	True	x	0.65	0.45	62	35	14	2988	0.815789473684	0.639175257732	0.71676300578	0.949064884579
0	0.0001	True	x	0.65	0.5	59	38	13	2989	0.819444444444	0.60824742268	0.698224852071	0.949064884579
0	0.0001	True	x	0.65	0.55	57	40	12	2990	0.826086956522	0.587628865979	0.686746987952	0.949064884579
0	0.0001	True	x	0.65	0.6	56	41	11	2991	0.835820895522	0.577319587629	0.682926829268	0.949064884579
0	0.0001	True	wv	0.53	0.4	56	41	27	2975	0.674698795181	0.577319587629	0.622222222222	0.93960555506
0	0.0001	True	wv	0.53	0.45	42	55	17	2985	0.71186440678	0.432989690722	0.538461538462	0.93960555506
0	0.0001	True	wv	0.53	0.5	27	70	13	2989	0.675	0.278350515464	0.394160583942	0.93960555506
0	0.0001	True	wv	0.53	0.55	23	74	11	2991	0.676470588235	0.237113402062	0.351145038168	0.93960555506
0	0.0001	True	wv	0.53	0.6	20	77	10	2992	0.666666666667	0.20618556701	0.314960629921	0.93960555506
0	0.0001	True	wv	0.58	0.4	57	40	26	2976	0.686746987952	0.587628865979	0.633333333333	0.939787564304
0	0.0001	True	wv	0.58	0.45	42	55	17	2985	0.71186440678	0.432989690722	0.538461538462	0.939787564304
0	0.0001	True	wv	0.58	0.5	27	70	13	2989	0.675	0.278350515464	0.394160583942	0.939787564304
0	0.0001	True	wv	0.58	0.55	23	74	11	2991	0.676470588235	0.237113402062	0.351145038168	0.939787564304
0	0.0001	True	wv	0.58	0.6	20	77	10	2992	0.666666666667	0.20618556701	0.314960629921	0.939787564304
0	0.0001	True	wv	0.6	0.4	57	40	25	2977	0.69512195122	0.587628865979	0.63687150838	0.939842510491
0	0.0001	True	wv	0.6	0.45	44	53	17	2985	0.72131147541	0.453608247423	0.556962025316	0.939842510491
0	0.0001	True	wv	0.6	0.5	27	70	13	2989	0.675	0.278350515464	0.394160583942	0.939842510491
0	0.0001	True	wv	0.6	0.55	23	74	11	2991	0.676470588235	0.237113402062	0.351145038168	0.939842510491
0	0.0001	True	wv	0.6	0.6	20	77	10	2992	0.666666666667	0.20618556701	0.314960629921	0.939842510491
